Sentence,Label,,
SELECT * FROM ever WHERE voyage BETWEEN 'ground' AND 'shelf',0,,
"SELECT * FROM west WHERE wide BETWEEN ""information"" AND    ""stomach""",0,,
SELECT * FROM connected WHERE donkey NOT BETWEEN 'save' AND 'angle',0,,
SELECT * FROM vessels WHERE phrase BETWEEN oxygen09/01/1996mice AND thou15/31/1996airplane,0,,
SELECT * FROM satisfied WHERE figure BETWEEN '1996-07-01' AND '1996-07-31',0,,
SELECT AVG ( swam ) FROM talk SELECT SUM ( today ) ,0,,
SELECT COUNT ( won )  FROM stick,0,,
SELECT COUNT ( factorID ) FROM gold,0,,
SELECT AVG ( Price ) FROM broke,0,,
SELECT * FROM sat WHERE giving BETWEEN '1996-07-01' AND '1996-07-31',0,,
"  SELECT tallID AS ID, trick AS while FROM range",0,,
"  SELECT longID AS ID, sides AS audience FROM cutting",0,,
"  SELECT bite AS born, trace AS [to]  FROM speed",0,,
"   SELECT fastened, curious+ ', ' + after+ ' ' + hole+ ', ' + jungle AS safety  FROM hold",0,,
SELECT size ( s ) FROM skill INNER JOIN,0,,
"   SELECT zero,plenty,dress,temperature,nails     (  (  cotton JOIN where ON opportunity.bag =  similar.grass )   INNER JOIN coatON Orders.caught =  shot.gooseID ) ",0,,
SELECT castle ( s )  FROM with LEFT JOIN,0,,
"  SELECT suddenly,chair,escape FROM chosen LEFT JOIN Orders ON potatoes.establishID =  steep.people ORDER BY beat.flow",0,,
SELECT rhythm ( s FROM carried RIGHT JOIN,0,,
"  SELECT Orders.yardrID, Employees.apartment, Employees.electricity FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.peopleID ORDER BY Orders.callID",0,,
SELECT composed ( s )  FROM how FULL OUTER JOIN,0,,
" SELECT column_name ( s )  FROM wall,sides",0,,
SELECT congress ( s )  FROM contrast UNION,0,,
SELECT drive ( s )  FROM rest SELECT roll ( s ) ,0,,
SELECT neighbor ( s )  FROM wide UNION ALL,0,,
SELECT saddle ( s )  FROM key SELECT there FROM paragraph,0,,
SELECT can FROM rough UNION SELECT speech FROM boy ORDER BY cookies,0,,
SELECT said FROM cloud UNION ALL SELECT rocket FROM satisfied ORDER BY new,0,,
"  SELECT equally,other FROM porch WHERE make = 'threw' UNION SELECT exclaimed, engine FROM gray",0,,
"   SELECT COUNT ( night ) , recall FROM society BY obtain",0,,
"   SELECT Employees.down, COUNT ( Orders.wishID )  AS particlesFROM    ( OrdersINNER JOIN animal ON Orders.specialID  =  Employees.breadID ) ",0,,
SELECT * FROM coal FETCH FIRST 50 PERCENT ROWS ONLY,0,,
SELECT large,0,,
SELECT * FROM soon,0,,
SELECT year FROM sand,0,,
SELECT DISTINCT father FROM yard,0,,
SELECT COUNT ( DISTINCT letter )  FROM stock,0,,
SELECT Count ( * )  AS sitting,0,,
FROM  ( SELECT DISTINCT owner FROM ball ) ,0,,
SELECT * FROM torn,0,,
SELECT * FROM exclaimed WHERE laid = 'darkness',0,,
SELECT * FROM lower WHERE social = 'probably',0,,
SELECT * FROM border  WHERE mighty = shallow,0,,
SELECT * FROM tobacco WHERE cookies = 'measure'  AND City = 'butter',0,,
SELECT * FROM anywhere WHERE black = 'impossible'  OR become = 'substance',0,,
SELECT * FROM grew WHERE lion = 'diameter'  OR attempt = 'broken',0,,
SELECT * FROM slowly WHERE    NOT stepped = 'able',0,,
SELECT * FROM fifth WHERE rocket = 'power'  AND  ( mighty = 'zoo' OR heart = 'sharp' ) ,0,,
SELECT * FROM angle WHERE NOT how = 'off'  AND NOT uncle = 'call',0,,
SELECT * FROM seven ORDER BY swung,0,,
SELECT * FROM result ORDER BY moving DESC,0,,
" SELECT * FROM coal ORDER BY closer, essential",0,,
" SELECT * FROM realize ORDER BY friend ASC, ask DESC",0,,
"INSERT INTO my ( beneath, clock, worth, cannot, how, bear )  VALUES  ( 'flame', 'knew'. save', 'opinion', 'smoke', 'satisfied', 'model' )  ",0,,
"INSERT INTO escape  ( pattern, partly, speech )  VALUES  ( 'tent', 'available', 'yourself' )  ",0,,
"   SELECT history, occur, serious FROM door WHERE field  IS NULL",0,,
"   SELECT report, rod, shownFROM speech WHERE bell  IS NOT NULL",0,,
"  UPDATE personal SET tomorrow =  'whose', City =  'partly' WHERE cloud =  fun",0,,
 UPDATE choose SET promised = 'curve'WHERE ocean = 'social',0,,
SELECT * FROM memory,0,,
DELETE FROM dozen WHERE claws = 'work',0,,
DELETE FROM rhyme,0,,
SELECT volume ( s )  FROM desk,0,,
SELECT * FROM  ( SELECT highway FROM walk ) ,0,,
SELECT TOP 3 * FROM become,0,,
SELECT * FROM cold 3,0,,
SELECT * FROM lady FETCH FIRST 3 ROWS ONLY,0,,
SELECT TOP 50 PERCENT * FROM church,0,,
SELECT * FROM spite FETCH FIRST 50 PERCENT ROWS ONLY,0,,
SELECT TOP 3 * FROM bottle WHERE easy = 'settlers',0,,
SELECT * FROM recently WHERE coat = 'excellent' LIMIT 3,0,,
SELECT * FROM generally WHERE master = 'right' FETCH FIRST 3 ROWS ONLY,0,,
SELECT MIN ( green )  AS eager FROM crowd,0,,
SELECT MIN ( property )  AS attempt FROM explore,0,,
SELECT * FROM  ( SELECT appropriate FROM work ) ,0,,
SELECT TOP 3 * FROM could SELECT * FROM pressure 3SELECT * FROM seen,0,,
SELECT * FROM speed 3 SELECT * FROM listen,0,,
SELECT * FROM band FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM black,0,,
SELECT TOP 50 PERCENT * FROM railroad SELECT * FROM opposite FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM pink,0,,
SELECT * FROM adventure FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM education,0,,
SELECT TOP 3 * FROM fireplace WHERE value = 'least' SELECT * FROM frame,0,,
SELECT * FROM wife WHERE slight = 'operation' LIMIT 3,0,,
SELECT * FROM diagram WHERE string = 'bicycle' FETCH FIRST 3 ROWS ONLY,0,,
SELECT AVG ( recently ) FROM government,0,,
SELECT * FROM stream WHERE aware NOT LIKE '[wrapped]%',0,,
SELECT AVG ( snake ) FROM spent SELECT SUM ( nobody ) ,0,,
SELECT AVG ( second ) FROM hill SELECT SUM ( brother ) ,0,,
SELECT AVG ( plus )  FROM dirt  SELECT SUM ( dropped ) ,0,,
SELECT COUNT ( your ) FROM while,0,,
SELECT COUNT ( partly ) FROM window,0,,
SELECT AVG ( easily ) FROM sat,0,,
SELECT * FROM television WHERE yesterday NOT LIKE 'other%',0,,
SELECT * FROM related WHERE along LIKE '%income%',0,,
SELECT * FROM any  WHERE brother NOT LIKE '[roll]%',0,,
"  SELECT * FROM change WHERE newspaper IN  ( 'caught', 'ahead', 'pie' )  ",0,,
"  SELECT * FROM balloon WHERE process NOT IN  ( 'orbit', 'huge', 'stick' )  ",0,,
SELECT * FROM summer WHERE jungle IN  ( SELECT push FROM fence ) ,0,,
SELECT * FROM class WHERE make  BETWEEN 10 AND 20,0,,
SELECT * FROM should WHERE Price NOT BETWEEN 10 AND 20,0,,
SELECT * FROM movie WHERE cry BETWEEN 'shaking' AND 'since',0,,
"SELECT * FROM pole WHERE fifty BETWEEN ""floor"" AND    ""neck""",0,,
SELECT * FROM pot WHERE bring NOT BETWEEN 'crowd' AND 'dry',0,,
SELECT * FROM biggest WHERE entirely BETWEEN lay09/01/1996flight AND curious15/31/1996limited,0,,
SELECT * FROM spend WHERE search BETWEEN '1996-07-01' AND '1996-07-31',0,,
SELECT AVG ( manufacturing ) FROM valley SELECT SUM ( see ) ,0,,
SELECT COUNT ( method )  FROM fort,0,,
SELECT COUNT ( frightenID ) FROM soap,0,,
SELECT AVG ( Price ) FROM zoo,0,,
SELECT * FROM north WHERE metal BETWEEN '1996-07-01' AND '1996-07-31',0,,
"  SELECT anyID AS ID, famous AS image FROM service",0,,
"  SELECT opinionID AS ID, sheet AS gray FROM wild",0,,
"  SELECT color AS enjoy, broke AS [both]  FROM television",0,,
"   SELECT feet, thrown+ ', ' + mother+ ' ' + needle+ ', ' + kitchen AS cloud  FROM rabbit",0,,
SELECT importance ( s ) FROM carried INNER JOIN,0,,
"   SELECT eager,balloon,paint,older,law     (  (  compound JOIN dress ON tape.tired =  natural.saddle )   INNER JOIN ableON Orders.ago =  lot.preventID ) ",0,,
SELECT railroad ( s )  FROM bar LEFT JOIN,0,,
"  SELECT dangerous,thin,leaving FROM cow LEFT JOIN Orders ON chamber.wireID =  coast.needle ORDER BY eat.could",0,,
SELECT very ( s FROM slightly RIGHT JOIN,0,,
"  SELECT Orders.primitiverID, Employees.fair, Employees.brief FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.identityID ORDER BY Orders.neighborhoodID",0,,
SELECT told ( s )  FROM bring FULL OUTER JOIN,0,,
" SELECT column_name ( s )  FROM equal,bet",0,,
SELECT complex ( s )  FROM blow UNION,0,,
SELECT contain ( s )  FROM hurt SELECT chair ( s ) ,0,,
SELECT slave ( s )  FROM important UNION ALL,0,,
SELECT hot ( s )  FROM distant SELECT rose FROM area,0,,
SELECT officer FROM garden UNION SELECT full FROM obtain ORDER BY captain,0,,
SELECT sight FROM nine UNION ALL SELECT knew FROM lie ORDER BY aside,0,,
"  SELECT dug,pole FROM art WHERE using = 'lying' UNION SELECT total, thrown FROM friendly",0,,
"   SELECT COUNT ( principle ) , office FROM idea BY biggest",0,,
"   SELECT Employees.almost, COUNT ( Orders.largeID )  AS miceFROM    ( OrdersINNER JOIN powerful ON Orders.dishID  =  Employees.didID ) ",0,,
SELECT * FROM supply FETCH FIRST 50 PERCENT ROWS ONLY,0,,
SELECT hand,0,,
SELECT * FROM fire,0,,
SELECT visitor FROM pass,0,,
SELECT DISTINCT frame FROM write,0,,
SELECT COUNT ( DISTINCT needed )  FROM barn,0,,
SELECT Count ( * )  AS mistake,0,,
FROM  ( SELECT DISTINCT bark FROM older ) ,0,,
SELECT * FROM bridge,0,,
SELECT * FROM hour WHERE fact = 'studying',0,,
SELECT * FROM society WHERE partly = 'pocket',0,,
SELECT * FROM any  WHERE may = building,0,,
SELECT * FROM anywhere WHERE stick = 'bit'  AND City = 'mine',0,,
SELECT * FROM women WHERE bowl = 'near'  OR sea = 'ship',0,,
SELECT * FROM forth WHERE lay = 'along'  OR diagram = 'rich',0,,
SELECT * FROM previous WHERE    NOT bad = 'powder',0,,
SELECT * FROM talk WHERE trip = 'stepped'  AND  ( night = 'arrive' OR growth = 'might' ) ,0,,
SELECT * FROM private WHERE NOT also = 'test'  AND NOT sky = 'having',0,,
SELECT * FROM instrument ORDER BY wire,0,,
SELECT * FROM soldier ORDER BY catch DESC,0,,
" SELECT * FROM species ORDER BY steel, drop",0,,
" SELECT * FROM they ORDER BY ask ASC, mine DESC",0,,
"INSERT INTO shot ( group, daughter, busy, slow, check, completely )  VALUES  ( 'combination', 'personal'. dog', 'closely', 'hot', 'desk', 'hurt' )  ",0,,
"INSERT INTO automobile  ( zipper, pile, several )  VALUES  ( 'fact', 'below', 'tobacco' )  ",0,,
"   SELECT sweet, went, carefully FROM difficulty WHERE wonderful  IS NULL",0,,
"   SELECT visit, extra, principleFROM lesson WHERE better  IS NOT NULL",0,,
"  UPDATE needle SET draw =  'zoo', City =  'wealth' WHERE fill =  relationship",0,,
 UPDATE native SET satisfied = 'flag'WHERE addition = 'number',0,,
DELETE FROM south WHERE wolf = 'drawn',0,,
DELETE FROM nose,0,,
SELECT bell ( s )  FROM main,0,,
SELECT * FROM  ( SELECT shake FROM tea ) ,0,,
SELECT TOP 3 * FROM hello,0,,
SELECT * FROM border 3,0,,
SELECT * FROM electricity FETCH FIRST 3 ROWS ONLY,0,,
SELECT TOP 50 PERCENT * FROM element,0,,
SELECT * FROM adjective FETCH FIRST 50 PERCENT ROWS ONLY,0,,
SELECT TOP 3 * FROM near WHERE number = 'correctly',0,,
SELECT * FROM plates WHERE who = 'crack' LIMIT 3,0,,
SELECT * FROM late WHERE led = 'pound' FETCH FIRST 3 ROWS ONLY,0,,
SELECT MIN ( scene )  AS situation FROM within,0,,
SELECT MIN ( instant )  AS interior FROM monkey,0,,
SELECT * FROM  ( SELECT under FROM reason ) ,0,,
SELECT TOP 3 * FROM half SELECT * FROM main 3SELECT * FROM expect,0,,
SELECT * FROM atom 3 SELECT * FROM immediately,0,,
SELECT * FROM notice FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM cross,0,,
SELECT TOP 50 PERCENT * FROM locate SELECT * FROM death FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM greater,0,,
SELECT * FROM captured FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM ahead,0,,
SELECT TOP 3 * FROM whispered WHERE funny = 'map' SELECT * FROM draw,0,,
SELECT * FROM screen WHERE hide = 'invented' LIMIT 3,0,,
SELECT * FROM arrangement WHERE design = 'sheep' FETCH FIRST 3 ROWS ONLY,0,,
SELECT AVG ( map ) FROM still,0,,
SELECT * FROM friend WHERE were NOT LIKE '[seed]%',0,,
SELECT AVG ( composition ) FROM join SELECT SUM ( will ) ,0,,
SELECT AVG ( check ) FROM gold SELECT SUM ( plural ) ,0,,
SELECT AVG ( heat )  FROM on  SELECT SUM ( ancient ) ,0,,
SELECT COUNT ( news ) FROM lamp,0,,
SELECT COUNT ( remain ) FROM height,0,,
SELECT AVG ( courage ) FROM daughter,0,,
SELECT * FROM natural WHERE piece NOT LIKE 'roar%',0,,
SELECT * FROM handsome WHERE stairs LIKE '%consonant%',0,,
SELECT * FROM shot  WHERE break NOT LIKE '[plenty]%',0,,
"  SELECT * FROM with WHERE paragraph IN  ( 'explanation', 'couple', 'nor' )  ",0,,
"  SELECT * FROM hang WHERE fifteen NOT IN  ( 'three', 'speech', 'furniture' )  ",0,,
SELECT * FROM noon WHERE combine IN  ( SELECT satellites FROM whom ) ,0,,
SELECT * FROM forty WHERE across  BETWEEN 10 AND 20,0,,
SELECT * FROM tired WHERE Price NOT BETWEEN 10 AND 20,0,,
SELECT * FROM leave WHERE count BETWEEN 'yourself' AND 'group',0,,
"SELECT * FROM struggle WHERE himself BETWEEN ""sound"" AND    ""pass""",0,,
SELECT * FROM could WHERE corner NOT BETWEEN 'certainly' AND 'oxygen',0,,
SELECT * FROM save WHERE spread BETWEEN potatoes09/01/1996we AND salmon15/31/1996baseball,0,,
SELECT * FROM is WHERE perfectly BETWEEN '1996-07-01' AND '1996-07-31',0,,
SELECT AVG ( fastened ) FROM fighting SELECT SUM ( hay ) ,0,,
SELECT COUNT ( he )  FROM clothing,0,,
SELECT COUNT ( furnitureID ) FROM carry,0,,
SELECT AVG ( Price ) FROM friend,0,,
SELECT * FROM cast WHERE aside BETWEEN '1996-07-01' AND '1996-07-31',0,,
"  SELECT islandID AS ID, skin AS because FROM thousand",0,,
"  SELECT actualID AS ID, gasoline AS wrote FROM stand",0,,
"  SELECT fox AS north, ahead AS [each]  FROM office",0,,
"   SELECT south, president+ ', ' + heat+ ' ' + fact+ ', ' + finger AS which  FROM leader",0,,
SELECT independent ( s ) FROM go INNER JOIN,0,,
"   SELECT stranger,studying,minute,process,smaller     (  (  specific JOIN means ON order.loss =  correctly.sort )   INNER JOIN droppedON Orders.plenty =  home.justID ) ",0,,
SELECT private ( s )  FROM wing LEFT JOIN,0,,
"  SELECT able,principal,sing FROM dear LEFT JOIN Orders ON silly.presidentID =  successful.came ORDER BY harbor.load",0,,
SELECT knew ( s FROM belong RIGHT JOIN,0,,
"  SELECT Orders.headedrID, Employees.would, Employees.rays FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.nineID ORDER BY Orders.smallestID",0,,
SELECT forgotten ( s )  FROM better FULL OUTER JOIN,0,,
" SELECT column_name ( s )  FROM tube,would",0,,
SELECT book ( s )  FROM religious UNION,0,,
SELECT bat ( s )  FROM wise SELECT leaving ( s ) ,0,,
SELECT apartment ( s )  FROM plenty UNION ALL,0,,
SELECT sport ( s )  FROM average SELECT usual FROM weigh,0,,
SELECT draw FROM action UNION SELECT detail FROM printed ORDER BY popular,0,,
SELECT realize FROM thrown UNION ALL SELECT full FROM of ORDER BY friendly,0,,
"  SELECT sold,fully FROM sugar WHERE figure = 'symbol' UNION SELECT garage, had FROM carbon",0,,
"   SELECT COUNT ( no ) , old FROM room BY unless",0,,
"   SELECT Employees.grade, COUNT ( Orders.fineID )  AS chemicalFROM    ( OrdersINNER JOIN growth ON Orders.thenID  =  Employees.aloneID ) ",0,,
SELECT * FROM everyone FETCH FIRST 50 PERCENT ROWS ONLY,0,,
SELECT somewhere,0,,
SELECT * FROM indeed,0,,
SELECT come FROM frighten,0,,
SELECT DISTINCT attached FROM camp,0,,
SELECT COUNT ( DISTINCT quietly )  FROM college,0,,
SELECT Count ( * )  AS lower,0,,
FROM  ( SELECT DISTINCT dried FROM muscle ) ,0,,
SELECT * FROM typical,0,,
SELECT * FROM cream WHERE break = 'around',0,,
SELECT * FROM ill WHERE biggest = 'nor',0,,
SELECT * FROM art  WHERE best = breathe,0,,
SELECT * FROM refused WHERE whom = 'climb'  AND City = 'alive',0,,
SELECT * FROM door WHERE slowly = 'bright'  OR best = 'season',0,,
SELECT * FROM without WHERE managed = 'higher'  OR stick = 'biggest',0,,
SELECT * FROM repeat WHERE    NOT hang = 'remove',0,,
SELECT * FROM property WHERE congress = 'additional'  AND  ( during = 'dark' OR street = 'stick' ) ,0,,
SELECT * FROM gas WHERE NOT attention = 'hollow'  AND NOT cell = 'search',0,,
SELECT * FROM storm ORDER BY fifty,0,,
SELECT * FROM face ORDER BY attack DESC,0,,
" SELECT * FROM egg ORDER BY clothing, cheese",0,,
" SELECT * FROM gift ORDER BY cool ASC, waste DESC",0,,
"INSERT INTO piano ( later, separate, teach, appropriate, idea, dish )  VALUES  ( 'experience', 'use'. return', 'doctor', 'audience', 'examine', 'opinion' )  ",0,,
"INSERT INTO shade  ( fire, contrast, mouse )  VALUES  ( 'skill', 'sudden', 'dish' )  ",0,,
"   SELECT temperature, which, leaving FROM correctly WHERE mysterious  IS NULL",0,,
"   SELECT mistake, clock, neededFROM burst WHERE play  IS NOT NULL",0,,
"  UPDATE fun SET park =  'any', City =  'birth' WHERE twice =  sudden",0,,
 UPDATE basic SET proper = 'bag'WHERE high = 'did',0,,
SELECT * FROM seed,0,,
DELETE FROM explain WHERE development = 'is',0,,
DELETE FROM wooden,0,,
SELECT needle ( s )  FROM catch,0,,
SELECT * FROM  ( SELECT minute FROM excitement ) ,0,,
SELECT TOP 3 * FROM trail,0,,
SELECT * FROM taken 3,0,,
SELECT * FROM herself FETCH FIRST 3 ROWS ONLY,0,,
SELECT TOP 50 PERCENT * FROM whole,0,,
SELECT * FROM island FETCH FIRST 50 PERCENT ROWS ONLY,0,,
SELECT TOP 3 * FROM shot WHERE dry = 'welcome',0,,
SELECT * FROM than WHERE peace = 'care' LIMIT 3,0,,
SELECT * FROM popular WHERE broke = 'thou' FETCH FIRST 3 ROWS ONLY,0,,
SELECT MIN ( stream )  AS dance FROM three,0,,
SELECT MIN ( interest )  AS flat FROM planet,0,,
SELECT * FROM  ( SELECT eat FROM tin ) ,0,,
SELECT TOP 3 * FROM tropical SELECT * FROM feel 3SELECT * FROM chair,0,,
SELECT * FROM chest 3 SELECT * FROM definition,0,,
SELECT * FROM roof FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM apart,0,,
SELECT TOP 50 PERCENT * FROM basket SELECT * FROM record FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM youth,0,,
SELECT * FROM grew FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM weigh,0,,
SELECT TOP 3 * FROM engineer WHERE attached = 'circus' SELECT * FROM contain,0,,
SELECT * FROM truth WHERE said = 'five' LIMIT 3,0,,
SELECT * FROM poor WHERE whole = 'firm' FETCH FIRST 3 ROWS ONLY,0,,
SELECT AVG ( behavior ) FROM club,0,,
SELECT * FROM writer WHERE hang NOT LIKE '[being]%',0,,
SELECT AVG ( tree ) FROM nervous SELECT SUM ( happy ) ,0,,
SELECT AVG ( share ) FROM mine SELECT SUM ( front ) ,0,,
SELECT AVG ( nine )  FROM actually  SELECT SUM ( writer ) ,0,,
SELECT COUNT ( correct ) FROM form,0,,
SELECT COUNT ( box ) FROM balance,0,,
SELECT AVG ( shot ) FROM design,0,,
SELECT * FROM national WHERE nervous NOT LIKE 'exercise%',0,,
SELECT * FROM amount WHERE facing LIKE '%certain%',0,,
SELECT * FROM dozen  WHERE screen NOT LIKE '[combination]%',0,,
"  SELECT * FROM cloud WHERE furniture IN  ( 'build', 'fallen', 'letter' )  ",0,,
"  SELECT * FROM settlers WHERE glass NOT IN  ( 'firm', 'expression', 'volume' )  ",0,,
SELECT * FROM paper WHERE child IN  ( SELECT triangle FROM list ) ,0,,
SELECT * FROM also WHERE pleasant  BETWEEN 10 AND 20,0,,
SELECT * FROM brown WHERE Price NOT BETWEEN 10 AND 20,0,,
SELECT * FROM lack WHERE shine BETWEEN 'already' AND 'blow',0,,
"SELECT * FROM useful WHERE took BETWEEN ""egg"" AND    ""likely""",0,,
SELECT * FROM damage WHERE telephone NOT BETWEEN 'than' AND 'fog',0,,
SELECT * FROM stick WHERE cloud BETWEEN key09/01/1996column AND certain15/31/1996vote,0,,
SELECT * FROM vertical WHERE round BETWEEN '1996-07-01' AND '1996-07-31',0,,
SELECT AVG ( funny ) FROM early SELECT SUM ( monkey ) ,0,,
SELECT COUNT ( judge )  FROM camp,0,,
SELECT COUNT ( darknessID ) FROM nodded,0,,
SELECT AVG ( Price ) FROM on,0,,
SELECT * FROM art WHERE grabbed BETWEEN '1996-07-01' AND '1996-07-31',0,,
"  SELECT seriousID AS ID, law AS doll FROM view",0,,
"  SELECT ballID AS ID, table AS fallen FROM frighten",0,,
"  SELECT mirror AS shallow, coming AS [combine]  FROM laugh",0,,
"   SELECT should, composed+ ', ' + military+ ' ' + cat+ ', ' + teach AS facing  FROM stopped",0,,
SELECT teeth ( s ) FROM may INNER JOIN,0,,
"   SELECT fly,shoe,city,shinning,claws     (  (  surrounded JOIN find ON electric.alive =  track.scene )   INNER JOIN underON Orders.welcome =  arrangement.campID ) ",0,,
SELECT so ( s )  FROM blue LEFT JOIN,0,,
"  SELECT think,charge,hope FROM run LEFT JOIN Orders ON wave.generalID =  taste.lack ORDER BY include.enter",0,,
SELECT real ( s FROM great RIGHT JOIN,0,,
"  SELECT Orders.presentrID, Employees.bent, Employees.mathematics FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.shareID ORDER BY Orders.dependID",0,,
SELECT edge ( s )  FROM tree FULL OUTER JOIN,0,,
" SELECT column_name ( s )  FROM women,outside",0,,
SELECT slide ( s )  FROM would UNION,0,,
SELECT industry ( s )  FROM policeman SELECT world ( s ) ,0,,
SELECT water ( s )  FROM conversation UNION ALL,0,,
SELECT in ( s )  FROM missing SELECT deer FROM written,0,,
SELECT straw FROM valley UNION SELECT world FROM snow ORDER BY represent,0,,
SELECT flag FROM directly UNION ALL SELECT combination FROM swim ORDER BY triangle,0,,
"  SELECT introduced,pure FROM teacher WHERE describe = 'century' UNION SELECT roll, seat FROM possible",0,,
"   SELECT COUNT ( triangle ) , again FROM fruit BY large",0,,
"   SELECT Employees.carbon, COUNT ( Orders.viewID )  AS dugFROM    ( OrdersINNER JOIN constantly ON Orders.islandID  =  Employees.blockID ) ",0,,
SELECT * FROM city FETCH FIRST 50 PERCENT ROWS ONLY,0,,
SELECT rush,0,,
SELECT * FROM began,0,,
SELECT stream FROM sport,0,,
SELECT DISTINCT poet FROM observe,0,,
SELECT COUNT ( DISTINCT program )  FROM reason,0,,
SELECT Count ( * )  AS fur,0,,
FROM  ( SELECT DISTINCT building FROM win ) ,0,,
SELECT * FROM special,0,,
SELECT * FROM smooth WHERE lungs = 'gone',0,,
SELECT * FROM chapter WHERE nothing = 'time',0,,
SELECT * FROM usually  WHERE telephone = explore,0,,
SELECT * FROM range WHERE indicate = 'discuss'  AND City = 'made',0,,
SELECT * FROM straw WHERE hunt = 'deeply'  OR fly = 'truth',0,,
SELECT * FROM tried WHERE women = 'bag'  OR play = 'jack',0,,
SELECT * FROM whether WHERE    NOT shout = 'instant',0,,
SELECT * FROM whatever WHERE lesson = 'temperature'  AND  ( tried = 'fighting' OR chapter = 'good' ) ,0,,
SELECT * FROM horse WHERE NOT piano = 'highway'  AND NOT shop = 'dance',0,,
SELECT * FROM prove ORDER BY noun,0,,
SELECT * FROM indeed ORDER BY regular DESC,0,,
" SELECT * FROM force ORDER BY powerful, art",0,,
" SELECT * FROM label ORDER BY natural ASC, wherever DESC",0,,
"INSERT INTO stranger ( outside, choice, too, sea, root, smile )  VALUES  ( 'likely', 'third'. deep', 'adult', 'straw', 'energy', 'dog' )  ",0,,
"INSERT INTO quarter  ( plan, taken, country )  VALUES  ( 'tiny', 'needed', 'clock' )  ",0,,
"   SELECT dirt, three, love FROM blood WHERE spirit  IS NULL",0,,
"   SELECT uncle, studying, jumpFROM for WHERE from  IS NOT NULL",0,,
"  UPDATE hurried SET definition =  'lungs', City =  'statement' WHERE tea =  problem",0,,
 UPDATE in SET sound = 'line'WHERE hardly = 'whale',0,,
SELECT * FROM toward,0,,
DELETE FROM blind WHERE doctor = 'palace',0,,
DELETE FROM think,0,,
SELECT curious ( s )  FROM pencil,0,,
SELECT * FROM  ( SELECT proper FROM becoming ) ,0,,
SELECT TOP 3 * FROM herd,0,,
SELECT * FROM lose 3,0,,
SELECT * FROM slightly FETCH FIRST 3 ROWS ONLY,0,,
SELECT TOP 50 PERCENT * FROM atom,0,,
SELECT * FROM crew FETCH FIRST 50 PERCENT ROWS ONLY,0,,
SELECT TOP 3 * FROM private WHERE track = 'everyone',0,,
SELECT * FROM farm WHERE several = 'member' LIMIT 3,0,,
SELECT * FROM look WHERE specific = 'such' FETCH FIRST 3 ROWS ONLY,0,,
SELECT MIN ( given )  AS cost FROM thick,0,,
SELECT MIN ( evening )  AS future FROM primitive,0,,
SELECT * FROM  ( SELECT claws FROM moon ) ,0,,
SELECT TOP 3 * FROM halfway SELECT * FROM slide 3SELECT * FROM desk,0,,
SELECT * FROM women 3 SELECT * FROM place,0,,
SELECT * FROM suggest FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM porch,0,,
SELECT TOP 50 PERCENT * FROM invented SELECT * FROM nature FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM explore,0,,
SELECT * FROM office FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM feel,0,,
SELECT TOP 3 * FROM themselves WHERE principal = 'art' SELECT * FROM across,0,,
SELECT * FROM sheet WHERE pool = 'remarkable' LIMIT 3,0,,
SELECT * FROM badly WHERE won = 'red' FETCH FIRST 3 ROWS ONLY,0,,
SELECT AVG ( pilot ) FROM larger,0,,
SELECT * FROM feet WHERE hearing NOT LIKE '[ought]%',0,,
SELECT AVG ( gentle ) FROM continued SELECT SUM ( cry ) ,0,,
SELECT AVG ( explore ) FROM swept SELECT SUM ( model ) ,0,,
SELECT AVG ( native )  FROM personal  SELECT SUM ( shall ) ,0,,
SELECT COUNT ( depth ) FROM thousand,0,,
SELECT COUNT ( early ) FROM your,0,,
SELECT AVG ( save ) FROM require,0,,
SELECT * FROM tail WHERE off NOT LIKE 'born%',0,,
SELECT * FROM printed WHERE wing LIKE '%badly%',0,,
SELECT * FROM forgotten  WHERE needs NOT LIKE '[creature]%',0,,
"  SELECT * FROM tell WHERE your IN  ( 'faster', 'on', 'are' )  ",0,,
"  SELECT * FROM hardly WHERE gradually NOT IN  ( 'trick', 'gold', 'tongue' )  ",0,,
